city,county,county_pene_rate,dist_sth,dist_sys_voters_pen,dist_voters_indist_est,dist_voters_indist_rate,distcen_hh_indist,in_district,state,sys_census_hh_pene_rate,sys_census_hh_zip_pene,sys_code,sys_media,sys_name,sys_subscribers,sys_type,system_type,zip_census_hh_in_zip,zip_code,zip_l2_voters_in_zip,zone_int
Rockland,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",58,19732,71,6500
Saint Georges,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",122,19733,198,6500
Townsend,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",3933,19734,8417,6500
Yorklyn,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",25,19736,47,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",6548,19801,10009,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",10131,19802,16485,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",8621,19803,16673,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",7444,19804,11555,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",15326,19805,22803,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",5594,19806,6779,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",3158,19807,6038,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",15612,19808,26321,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",6200,19809,9655,6500
Wilmington,New Castle,0.9097899,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",10285,19810,18691,6500
Dover,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",13385,19901,19046,6500
Dover AFB,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",63,19902,107,6500
Dover,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",13722,19904,21261,6500
Camden Wyoming,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",4976,19934,9113,6500
Clayton,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",3186,19938,6017,6500
Felton,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",4584,19943,8050,6500
Frederica,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",1710,19946,2794,6500
Harrington,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",4119,19952,6621,6500
Hartly,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",1642,19953,2673,6500
Houston,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",630,19954,1012,6500
Magnolia,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",3944,19962,7789,6500
Marydel,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",478,19964,798,6500
Smyrna,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",8427,19977,15147,6500
Viola,Kent,0.8769958,168,0,0,0,0,N,DE,0.7794278,3070650,6500,ComcastInterconnect,Philadelphia Interconnect,2393350,interconnect,"Comcast/Philadelphia Interconnect, PA (6500)",259,19979,477,6500
Chester,Delaware,0.8846644,168,0,0,0,0,N,PA,0.822317,66371,0245,Comcast,W Delaware County,54578,cable,"Comcast/W Delaware County, PA (0245)",12576,19013,20542,0245
Aston,Delaware,0.8846644,168,351.951675091206,428,0.03142668,448.21909520439704,Y,PA,0.822317,66371,0245,Comcast,W Delaware County,54578,cable,"Comcast/W Delaware County, PA (0245)",7825,19014,13619,0245
Brookhaven,Delaware,0.8846644,168,127.459133991242,155,0.01527395,178.5223204589922,Y,PA,0.822317,66371,0245,Comcast,W Delaware County,54578,cable,"Comcast/W Delaware County, PA (0245)",6411,19015,10148,0245
Marcus Hook,Delaware,0.8846644,168,0,0,0,0,N,PA,0.822317,66371,0245,Comcast,W Delaware County,54578,cable,"Comcast/W Delaware County, PA (0245)",7738,19061,11896,0245
Media,Delaware,0.8846644,168,17449.566260153,21220,0.8423977,22799.247641754402,Y,PA,0.822317,66371,0245,Comcast,W Delaware County,54578,cable,"Comcast/W Delaware County, PA (0245)",14852,19063,25190,0245
Newtown Square,Delaware,0.8846644,168,9849.71324937219,11978,0.8517992,11897.94126414719,Y,PA,0.822317,66371,0245,Comcast,W Delaware County,54578,cable,"Comcast/W Delaware County, PA (0245)",7665,19073,14062,0245
Glen Mills,Delaware,0.8846644,168,3677.40174685591,4472,0.3508827,5321.49193715824,Y,PA,0.822317,66371,0245,Comcast,W Delaware County,54578,cable,"Comcast/W Delaware County, PA (0245)",8323,19342,12745,0245
Thornton,Delaware,0.8846644,168,1158.64461235993,1409,0.7407991,1324.597457794476,Y,PA,0.822317,66371,0245,Comcast,W Delaware County,54578,cable,"Comcast/W Delaware County, PA (0245)",981,19373,1902,0245
Ardmore,Montgomery,0.892579,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",5522,19003,8715,0247
Bala Cynwyd,Montgomery,0.892579,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",3497,19004,6733,0247
Broomall,Delaware,0.8846644,168,1129.89459265049,2251,0.1605563,1763.366558919617,Y,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",7313,19008,14020,0247
Bryn Mawr,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",7587,19010,13947,0247
Chester,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",12576,19013,20542,0247
Aston,Delaware,0.8846644,168,214.835578695961,428,0.03142668,369.436992679044,Y,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",7825,19014,13619,0247
Brookhaven,Delaware,0.8846644,168,77.8026040194253,155,0.01527395,147.1518027560638,Y,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",6411,19015,10148,0247
Clifton Heights,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",9455,19018,13329,0247
Crum Lynne,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",1319,19022,2034,0247
Darby,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",7433,19023,11494,0247
Drexel Hill,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",12393,19026,20018,0247
Essington,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",1746,19029,2472,0247
Folcroft,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",2414,19032,3594,0247
Folsom,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",2972,19033,5044,0247
Gladwyne,Montgomery,0.892579,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",1452,19035,2922,0247
Glenolden,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",5303,19036,7640,0247
Haverford,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",2634,19041,5269,0247
Holmes,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",1188,19043,1741,0247
Lansdowne,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",11542,19050,17539,0247
Marcus Hook,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",7738,19061,11896,0247
Media,Delaware,0.8846644,168,10651.4272577962,21220,0.8423977,18791.071362953102,Y,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",14852,19063,25190,0247
Springfield,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",8789,19064,17366,0247
Merion Station,Montgomery,0.892579,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",1779,19066,4173,0247
Morton,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",2739,19070,4740,0247
Narberth,Montgomery,0.892579,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",3790,19072,6875,0247
Norwood,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",2242,19074,3584,0247
Prospect Park,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",2481,19076,3804,0247
Ridley Park,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",4608,19078,7333,0247
Sharon Hill,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",3413,19079,5478,0247
Swarthmore,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",3528,19081,7661,0247
Upper Darby,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",14655,19082,20080,0247
Havertown,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",13091,19083,24869,0247
Villanova,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",2003,19085,6101,0247
Wallingford,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",4301,19086,8077,0247
Wayne,Chester,0.8539177,168,7.02733180508754,14,0.000677802,13.28716572626038,Y,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",12601,19087,20655,0247
Woodlyn,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",1845,19094,2724,0247
Wynnewood,Montgomery,0.892579,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",5388,19096,9473,0247
Philadelphia,Philadelphia,0.5958521,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",5215,19153,7226,0247
Chadds Ford,Delaware,0.8846644,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",4056,19317,7137,0247
Cheyney,Delaware,0.8846644,168,440.212156345839,877,0.9430107,86.87413068504969,Y,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",61,19319,930,0247
Thornton,Delaware,0.8846644,168,707.250748941024,1409,0.7407991,1091.7807490594869,Y,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",981,19373,1902,0247
Conshohocken,Montgomery,0.892579,168,0,0,0,0,N,PA,0.5019523,238696,0247,Comcast,E Delaware County,119814,cable,"Comcast/E Delaware County, PA (0247)",7958,19428,11474,0247
Paoli,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",2856,19301,4519,0261
Atglen,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",963,19310,1385,0261
Avondale,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",2761,19311,4585,0261
Berwyn,Chester,0.8539177,168,64.7083614230651,70,0.008585797,69.4454844887522,Y,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",4214,19312,8153,0261
Chadds Ford,Delaware,0.8846644,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",4056,19317,7137,0261
Cheyney,Delaware,0.8846644,168,810.703318667339,877,0.9430107,111.1751639125889,Y,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",61,19319,930,0261
Coatesville,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",19814,19320,29278,0261
Devon,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",2969,19333,4509,0261
Downingtown,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",17931,19335,30773,0261
Exton,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",6895,19341,10580,0261
Glenmoore,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",2909,19343,5397,0261
Kennett Square,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",8095,19348,13389,0261
Landenberg,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",3714,19350,7195,0261
Malvern,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",9237,19355,17142,0261
Parkesburg,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",2733,19365,3898,0261
Thorndale,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",803,19372,1402,0261
Toughkenamon,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",435,19374,356,0261
West Chester,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",19734,19380,32860,0261
West Chester,Chester,0.8539177,168,537.079368522961,581,0.01766333,675.422520693847,Y,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",19869,19382,32893,0261
West Grove,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",5256,19390,7769,0261
Chester Springs,Chester,0.8539177,168,0,0,0,0,N,PA,0.9244052,140208,0261,Comcast,Chester County,129609,cable,"Comcast/Chester County, PA (0261)",4903,19425,9144,0261
Cherry Hill,Camden,0.8189209,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",9230,08002,14459,9753
Cherry Hill,Camden,0.8189209,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",10813,08003,21713,9753
Atco,Camden,0.8189209,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4295,08004,7948,9753
Barrington,Camden,0.8189209,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",2308,08007,3343,9753
Berlin,Camden,0.8189209,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",5431,08009,8553,9753
Beverly,Burlington,0.7980052,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",4694,08010,6309,9753
Blackwood,Camden,0.8189209,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",15003,08012,24107,9753
Bridgeport,Gloucester,0.8496726,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",198,08014,321,9753
Browns Mills,Burlington,0.7980052,168,0,0,0,0,N,NJ,0.06361844999999999,3063954,9753,Comcast,DirecTV- I+ Philadelphia,194924,satellite,"Comcast/DirecTV- I+ Philadelphia, PA (9753)",7331,08015,10746,9753
